author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Bradley Ferguson,0009-0001-9144-1658,Brigham Young University,academic,US,"Fabrication of high aspect ratio, non-line-of-sight vias in silicon carbide by a two-photon absorption method",2024,https://doi.org/10.1038/s41598-024-52672-6,Scientific Reports,middle,chiplet package thermal,1,0,8
C. Jagadish,0000-0003-1528-9479,Australian National University,academic,AU,Recent Advances in Semiconductor Materials and Devices,2024,https://doi.org/10.1002/pssr.202400198,physica status solidi (RRL) - Rapid Research Letters,middle,GaN diamond thermal,1,0,8
Cem Kıncal,0000-0002-3279-4170,Istanbul Technical University,academic,TR,Enhanced interface structure of electroformed copper/diamond composites for thermal management applications,2024,https://doi.org/10.1515/mt-2023-0236,Materials Testing,middle,copper diamond composite,1,0,8
Changming Song,0000-0002-5576-9146,Tsinghua University,academic,CN,Indium-Based Flip-Chip Interconnection by Electroplating Method for Superconducting Quantum 3D Integration Architecture,2024,https://doi.org/10.1109/led.2024.3441615,IEEE Electron Device Letters,middle,chiplet package thermal,1,0,8
Chaofan Ma,0009-0008-2190-9068,Chongqing University,academic,CN,Corrosion inhibition of Ga-based thermal interface materials with Ni coating on Cu substrate,2024,https://doi.org/10.1016/j.surfcoat.2024.131286,Surface and Coatings Technology,middle,diamond thermal conductivity substrate,1,0,8
Chao‐Fu Wang,0000-0001-9616-7750,National University of Singapore,academic,SG,Electro-Thermal Simulation of GaN HEMT Based on a Scaling-Factor-Enhanced Time-Domain Spectral Element Solver,2024,https://doi.org/10.1109/tmtt.2024.3441541,IEEE Transactions on Microwave Theory and Techniques,middle,GaN HEMT thermal management,1,0,8
Cheng Peng,,University of Chinese Academy of Sciences,academic,CN,Enhanced Fabrication and Assembly of 3-D Chiplets Based on Active Interposer With Frontside Via-Last TSVs,2024,https://doi.org/10.1109/tcpmt.2024.3443858,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,chiplet package thermal,1,0,8
Chengchang Zhang,0000-0001-6313-344X,Chongqing University of Posts and Telecommunications,academic,CN,Diamond-on-Si IGBT With Ultrahigh Breakdown Voltage and On-State Current,2024,https://doi.org/10.1109/ted.2024.3450436,IEEE Transactions on Electron Devices,middle,diamond heat spreader,1,0,8
Chengqian Yuan,0000-0002-6239-5445,Institute of Process Engineering,academic,CN,Metal Ion-Coordinated Biomolecular Noncovalent Glass with Ceramic-like Mechanics,2024,https://doi.org/10.31635/ccschem.024.202303832,CCS Chemistry,middle,diamond thermal conductivity substrate,1,0,8
Chengyue Yang,,Chinese Academy of Sciences,academic,CN,Degradation in Electrothermal Characteristics and Failure Mechanism of SiC JBS With Different Die Attach Materials Under 300 <sup>∘</sup>C Power Cycle Stress,2024,https://doi.org/10.1109/jestpe.2024.3380026,IEEE Journal of Emerging and Selected Topics in Power Electronics,middle,die attach thermal resistance,1,0,8
Chih-Tien Chen,,National Chung Shan Institute of Science and Technology,academic,TW,Thermally stable radio frequency power and noise behaviors of AlGaN/GaN high electron mobility transistor without voltage-blocking buffer layer design,2024,https://doi.org/10.1116/6.0003551,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,middle,thermal boundary resistance GaN,1,0,8
Chong Wei,0000-0001-5254-7049,Chinese Academy of Sciences,academic,CN,Heterogeneous integration of thick GaN and polycrystalline diamond at room temperature through dynamic plasma polishing and surface-activated bonding,2024,https://doi.org/10.1016/j.jallcom.2024.174075,Journal of Alloys and Compounds,middle,GaN diamond thermal,1,0,8
Christian A. Rojas,0000-0002-2071-1665,Federico Santa María Technical University,academic,CL,On the Experimental Verification of Electrothermal Modeling of GaN-HEMT-Based DC–DC Converters,2024,https://doi.org/10.1109/tpel.2024.3514492,IEEE Transactions on Power Electronics,middle,GaN HEMT thermal management,1,0,8
Christian Gollwitzer,0000-0002-6437-8825,Physikalisch-Technische Bundesanstalt,academic,DE,SiC free-standing membrane for X-ray intensity monitoring in synchrotron radiation beamlines,2024,https://doi.org/10.1107/s1600577524010646,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Christoph E. Nebel,0000-0002-7976-7030,Kanazawa University,academic,JP,"Diamond Homoepitaxial Growth Technology toward Wafer Fabrication, Atomically Controlled Surfaces, and Low Resistivity",2024,https://doi.org/10.1021/accountsmr.4c00123,Accounts of Materials Research,middle,diamond thermal conductivity substrate,1,0,8
Chunfu Zhang,0000-0001-9555-3377,Xidian University,academic,CN,Strategy to solve the thermal issue of ultra-wide bandgap semiconductor gallium oxide field effect transistor,2024,https://doi.org/10.1016/j.jallcom.2024.174143,Journal of Alloys and Compounds,middle,wide bandgap power device packaging,1,0,8
Chunju Wang,,Soochow University,academic,CN,Numerical simulation and experimental investigation on heat transfer and hydraulic characteristics of rectangular microchannel heat sinks using high thermal conductivity diamond/copper composites,2024,https://doi.org/10.1016/j.diamond.2024.111371,Diamond and Related Materials,middle,copper diamond composite,1,0,8
Chunsheng Guo,0000-0001-8100-0616,Beijing University of Technology,academic,CN,Temperature rise detection in GaN high-electron-mobility transistors via gate-drain Schottky junction forward-conduction voltages,2024,https://doi.org/10.1016/j.mejo.2024.106200,Microelectronics Journal,middle,near-junction thermal management,1,0,8
D. Rich,0000-0002-7515-1466,Stanford University,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,diamond heat spreader,1,0,8
Da Hu,0000-0002-1841-7985,Guangdong University of Technology,academic,CN,Optimisation of chemically assisted mechanical polishing process parameters for polycrystalline diamond based on photo-Fenton reaction,2024,https://doi.org/10.1016/j.diamond.2024.111750,Diamond and Related Materials,middle,diamond thermal conductivity substrate,1,0,8
Daniil Semikov,0000-0001-6908-1900,Institute for Physics of Microstructures,academic,RU,The diamond–silicon carbide composite Skeleton <sup>®</sup> as a promising material for substrates of intense X-ray beam optics,2024,https://doi.org/10.1107/s1600577524006088,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Danyang Wang,0000-0002-2933-6216,Inner Mongolia University of Technology,academic,CN,Research status of thermal conductivity in copper-carbon composite materials,2024,https://doi.org/10.1177/08927057241298211,Journal of Thermoplastic Composite Materials,middle,copper diamond composite,1,0,8
Darío Ferreira Sánchez,0000-0003-2825-2886,Paul Scherrer Institute,academic,CH,SiC free-standing membrane for X-ray intensity monitoring in synchrotron radiation beamlines,2024,https://doi.org/10.1107/s1600577524010646,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Davide D’Amato,0009-0006-9074-1372,Polytechnic University of Bari,academic,IT,Analysis of Electrical Aging Effects on AC High Frequency Motor Based on Exchange Market Algorithm Model Parameter Identification,2024,https://doi.org/10.1109/access.2024.3371861,IEEE Access,middle,wide bandgap power device packaging,1,0,8
Dazheng Chen,0000-0001-8152-4313,Xidian University,academic,CN,Strategy to solve the thermal issue of ultra-wide bandgap semiconductor gallium oxide field effect transistor,2024,https://doi.org/10.1016/j.jallcom.2024.174143,Journal of Alloys and Compounds,middle,wide bandgap power device packaging,1,0,8
Dazheng Wang,0009-0003-0270-583X,Chinese Academy of Sciences,academic,CN,Enhancing interfacial heat conduction in diamond-reinforced copper composites with boron carbide interlayers for thermal management,2024,https://doi.org/10.1016/j.compositesb.2024.111871,Composites Part B Engineering,middle,copper diamond composite,1,0,8
Dazhi Ding,0000-0001-8522-6233,Nanjing University of Science and Technology,academic,CN,Electro-Thermal Simulation of GaN HEMT Based on a Scaling-Factor-Enhanced Time-Domain Spectral Element Solver,2024,https://doi.org/10.1109/tmtt.2024.3441541,IEEE Transactions on Microwave Theory and Techniques,middle,GaN HEMT thermal management,1,0,8
Devansh Saraswat,0000-0001-5699-9667,Stanford University,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,diamond heat spreader,1,0,8
Di Wang,0000-0002-0832-2368,Tiangong University,academic,CN,Development of Silver Paste With High Sintering Driving Force for Reliable Packaging of Power Electronics,2024,https://doi.org/10.1109/tcpmt.2023.3347250,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,wide bandgap power device packaging,1,0,8
Dominik Bortis,0000-0001-9375-2284,ETH Zurich,academic,CH,Comparative Evaluation of Three-Phase Three-Level GaN and Seven-Level Si Flying Capacitor Inverters for Integrated Motor Drives Considering Overload Operation,2024,https://doi.org/10.1109/access.2024.3350728,IEEE Access,middle,power module baseplate thermal,1,0,8
Dominik Thiel,0000-0002-3427-2042,Friedrich-Alexander-Universität Erlangen-Nürnberg,academic,DE,"Molecular Acenes for Light Capture, Conversion, and Storage",2024,https://doi.org/10.1021/accountsmr.4c00305,Accounts of Materials Research,middle,near-junction thermal management,1,0,8
Dong Hu,0000-0002-3739-5750,Delft University of Technology,academic,NL,Prognostic Monitoring of Power QFN Packages With Silver Sintered Die-Attach Materials,2024,https://doi.org/10.1109/tcpmt.2024.3443530,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,die attach thermal resistance,1,0,8
Donghua Yang,0000-0003-0682-2630,Chongqing University of Technology,academic,CN,Microstructure and wear resistance of the CuSn19Ti10/diamond composite coatings on copper substrate by laser cladding,2024,https://doi.org/10.1016/j.diamond.2024.111667,Diamond and Related Materials,middle,diamond thermal conductivity substrate,1,0,8
Dongjin Kim,0000-0002-6814-6132,Korea Institute of Industrial Technology,academic,KR,Development of SiC Power Module Structure by Micron-Sized Ag-Paste Sinter Joining on Both Die and Heatsink to Low-Thermal-Resistance and Superior Power Cycling Reliability,2024,https://doi.org/10.1109/tpel.2024.3408798,IEEE Transactions on Power Electronics,middle,die attach thermal resistance,1,0,8
Dongxu Hui,,Xi’an University,academic,CN,Quantitative control of interfacial structure and thermal conductivity between diamond and copper via thermal diffusion of alloying element,2024,https://doi.org/10.1016/j.jmrt.2024.10.250,Journal of Materials Research and Technology,middle,copper diamond composite,1,0,8
Dongyue Wen,,Harbin Institute of Technology,academic,CN,Optimizing MPCVD systems for diamond growth through advanced microwave transmission theory,2024,https://doi.org/10.1016/j.jcrysgro.2024.128008,Journal of Crystal Growth,middle,single crystal diamond MPCVD,1,0,8
Dunjun Chen,0000-0002-1363-1413,Nanjing University,academic,CN,Electro-Thermal Simulation of GaN HEMT Based on a Scaling-Factor-Enhanced Time-Domain Spectral Element Solver,2024,https://doi.org/10.1109/tmtt.2024.3441541,IEEE Transactions on Microwave Theory and Techniques,middle,GaN HEMT thermal management,1,0,8
Dylan Richmond,0000-0003-4832-6483,Binghamton University,academic,US,SiC Power Module Packaging Using Printed Electronics Materials and Processes,2024,https://doi.org/10.1109/tcpmt.2024.3453209,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,wide bandgap power device packaging,1,0,8
E Zhou,0000-0003-4965-3451,Hunan University,academic,CN,Deep-potential enabled multiscale simulation of gallium nitride devices on boron arsenide cooling substrates,2024,https://doi.org/10.1038/s41467-024-46806-7,Nature Communications,middle,thermal boundary resistance GaN,1,0,8
E. I. Drozdova,,Baikov Institute of Metallurgy and Materials Science,academic,RU,"Electrical Transport, Mechanical and Tribological Properties of Composites Produced by Sintering Shock-Synthesized Nanopolycrystalline Diamond Particles",2024,https://doi.org/10.1134/s0020168525700384,Inorganic Materials,middle,copper diamond composite,1,0,8
Edyta Wojda,0009-0008-6134-2799,Łukasiewicz Research Network,academic,PL,Production of Cu/Diamond Composite Coatings and Their Selected Properties,2024,https://doi.org/10.3390/ma17122803,Materials,middle,copper diamond composite,1,0,8
Egor I. Glushkov,0009-0009-2430-650X,Institute for Physics of Microstructures,academic,RU,The diamond–silicon carbide composite Skeleton <sup>®</sup> as a promising material for substrates of intense X-ray beam optics,2024,https://doi.org/10.1107/s1600577524006088,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Eka Nurul Falah,,Sepuluh Nopember Institute of Technology,academic,ID,"Research progress, potentials, and challenges of copper composite for metal injection moulding feedstock",2024,https://doi.org/10.1016/j.powtec.2024.119785,Powder Technology,middle,copper diamond composite,1,0,8
El Mehdi Abbara,,Binghamton University,academic,US,SiC Power Module Packaging Using Printed Electronics Materials and Processes,2024,https://doi.org/10.1109/tcpmt.2024.3453209,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,wide bandgap power device packaging,1,0,8
Elbara Ziade,0000-0002-4902-0497,Sandia National Laboratories,academic,US,Thermal Transport and Mechanical Stress Mapping of a Compression Bonded GaN/Diamond Interface for Vertical Power Devices,2024,https://doi.org/10.1021/acsami.3c17778,ACS Applied Materials & Interfaces,middle,GaN diamond thermal,1,0,8
Enpu Wang,0009-0005-3852-8868,Chongqing University of Posts and Telecommunications,academic,CN,Diamond-on-Si IGBT With Ultrahigh Breakdown Voltage and On-State Current,2024,https://doi.org/10.1109/ted.2024.3450436,IEEE Transactions on Electron Devices,middle,diamond heat spreader,1,0,8
Ergude Bao,0000-0001-7636-5709,Beijing Jiaotong University,academic,CN,Optimization on microchannel structures made of typical materials based on machine learning,2024,https://doi.org/10.1007/s42114-024-01002-5,Advanced Composites and Hybrid Materials,middle,diamond thermal conductivity substrate,1,0,8
Eric R. Hoglund,0000-0002-3409-4960,University of Virginia,academic,US,Ion irradiation induced crystalline disorder accelerates interfacial phonon conversion and reduces thermal boundary resistance,2024,https://doi.org/10.1103/physrevb.109.165421,Physical review. B./Physical review. B,middle,thermal boundary resistance GaN,1,0,8
Erping Deng,0000-0001-5047-0834,Hefei University of Technology,academic,CN,Optimization and Validation of Current Sharing in IGBT Modules With Multichips in Parallel,2024,https://doi.org/10.1109/tpel.2024.3454433,IEEE Transactions on Power Electronics,middle,IGBT module thermal fatigue,1,0,8
Ersin Yener Yazıcı,0000-0002-8711-0784,Karadeniz Technical University,academic,TR,Recovery of critical and strategic metals from scrap marble-cutting tools by oxidative leaching and precipitation,2024,https://doi.org/10.1016/j.seppur.2024.126424,Separation and Purification Technology,middle,copper diamond composite,1,0,8
Evan Z. Toth,0000-0002-8934-2669,Northeastern University,academic,US,Transferable Percolated Particle Monolayers Derived from Marangoni Flows for Thermally Conductive Dielectric Coatings,2024,https://doi.org/10.1021/acsami.4c14039,ACS Applied Materials & Interfaces,middle,diamond heat spreader,1,0,8
F. Romanò,0000-0002-1865-6396,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",academic,IT,SiC free-standing membrane for X-ray intensity monitoring in synchrotron radiation beamlines,2024,https://doi.org/10.1107/s1600577524010646,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Fan Zhou,,Nanjing University of Science and Technology,academic,CN,Integrated manifold microchannels and near-junction cooling for enhanced thermal management in 3D heterogeneous packaging technology,2024,https://doi.org/10.1016/j.energy.2024.132263,Energy,middle,near-junction thermal management,1,0,8
Fang yuan Sun,,University of Science and Technology Beijing,academic,CN,A strategy for enhancing interfacial thermal transport in Ga2O3-diamond composite structure by introducing an AlN interlayer,2024,https://doi.org/10.1016/j.nanoen.2024.110389,Nano Energy,middle,diamond thermal conductivity substrate,1,0,8
Fangyuan Sun,,University of Science and Technology Beijing,academic,CN,Synthesis of nano-diamond film on GaN surface with low thermal boundary resistance and high thermal conductivity,2024,https://doi.org/10.1016/j.carbon.2024.119491,Carbon,middle,GaN diamond thermal,1,0,8
Fangzhen Li,0009-0000-8593-7713,Jinling Institute of Technology,academic,CN,Effect of surface vacancy defects on the phonon thermal transport across GaN/diamond interface,2024,https://doi.org/10.1016/j.surfin.2024.105666,Surfaces and Interfaces,middle,GaN diamond thermal,1,0,8
Fath Hum Mobin Shifat,,Ahsanullah University of Science and Technology,academic,BD,"Numerical investigation of the effect of perforated almond, tunnel, and bishop shaped pin fin heat sinks on the hydrothermal performance enhancement",2024,https://doi.org/10.1016/j.ijft.2024.100727,International Journal of Thermofluids,middle,copper diamond composite,1,0,8
Fayyaz Hussain,0000-0002-9490-9631,Bahauddin Zakariya University,academic,PK,"Exploration of lead-free novel double perovskite halides Na2TlBiX6 (X = Cl, Br, I) for flexible memory devices: Using DFT approach",2024,https://doi.org/10.1016/j.matchemphys.2024.129680,Materials Chemistry and Physics,middle,wide bandgap power device packaging,1,0,8
Fedor Hrubišák,0009-0002-7434-6242,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,GaN diamond thermal,1,0,8
Fei Qi,0000-0001-6170-4691,Soochow University,academic,CN,Numerical simulation and experimental investigation on heat transfer and hydraulic characteristics of rectangular microchannel heat sinks using high thermal conductivity diamond/copper composites,2024,https://doi.org/10.1016/j.diamond.2024.111371,Diamond and Related Materials,middle,copper diamond composite,1,0,8
Fei Wang,0000-0003-1509-8154,Hefei University of Technology,academic,CN,Arc erosion behaviour of Cu–diamond composites at different load voltages in air atmosphere,2024,https://doi.org/10.1080/00084433.2024.2395660,Canadian Metallurgical Quarterly,middle,copper diamond composite,1,0,8
Fei Xiao,0000-0003-4496-0874,Naval University of Engineering,academic,CN,A High Accuracy and Low-Cost Fatigue Life Evaluation Method for IGBTs Based on Variable-Parameter Power Cycling,2024,https://doi.org/10.1109/tpel.2024.3449855,IEEE Transactions on Power Electronics,middle,IGBT module thermal fatigue,1,0,8
Feiyu Zhu,0000-0002-3118-1540,Jiangnan University,academic,CN,"Polymer-Based Electronic Packaging Molding Compounds, Specifically Thermal Performance Improvement: An Overview",2024,https://doi.org/10.1021/acsapm.4c03086,ACS Applied Polymer Materials,middle,wide bandgap power device packaging,1,0,8
Feng Chen,,Soochow University,academic,CN,Numerical simulation and experimental investigation on heat transfer and hydraulic characteristics of rectangular microchannel heat sinks using high thermal conductivity diamond/copper composites,2024,https://doi.org/10.1016/j.diamond.2024.111371,Diamond and Related Materials,middle,copper diamond composite,1,0,8
Feng Wen,0000-0002-6816-3549,Xi'an Jiaotong University,academic,CN,Numerical investigation of diamond complementary logic integrated circuits,2024,https://doi.org/10.1016/j.diamond.2024.111460,Diamond and Related Materials,middle,GaN diamond thermal,1,0,8
Fengge Wang,0000-0001-6388-0349,Sun Yat-sen University,academic,CN,Thermal Analysis of THz Schottky Diode Chips with Single and Double-Row Anode Arrangement,2024,https://doi.org/10.3390/mi15080959,Micromachines,middle,GaN diamond thermal,1,0,8
Fengze Hou,0000-0002-4029-5750,Chinese Academy of Sciences,academic,CN,Thermomechanical and Compression Analyses for Large-Scale Co-Packaged Optics (CPO) Assembly,2024,https://doi.org/10.1109/tcpmt.2024.3488003,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,co-packaged optics thermal,1,0,8
Francesco La Via,0000-0002-6842-581X,Institute for Microelectronics and Microsystems,academic,IT,SiC free-standing membrane for X-ray intensity monitoring in synchrotron radiation beamlines,2024,https://doi.org/10.1107/s1600577524010646,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Freddy E. Oropeza,,IMDEA Energy Institute,academic,ES,Recent progress on heteroepitaxial growth of single crystal diamond films,2024,https://doi.org/10.1002/elt2.70,Electron,middle,diamond thermal conductivity substrate,1,0,8
Fridrich Egyenes,0000-0003-0771-771X,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,GaN diamond thermal,1,0,8
Fupeng Huo,0000-0002-0688-3540,Osaka Research Institute of Industrial Science and Technology,academic,JP,Development of SiC Power Module Structure by Micron-Sized Ag-Paste Sinter Joining on Both Die and Heatsink to Low-Thermal-Resistance and Superior Power Cycling Reliability,2024,https://doi.org/10.1109/tpel.2024.3408798,IEEE Transactions on Power Electronics,middle,die attach thermal resistance,1,0,8
Fırat Ahlatcı,0000-0002-4751-4725,Karadeniz Technical University,academic,TR,Recovery of critical and strategic metals from scrap marble-cutting tools by oxidative leaching and precipitation,2024,https://doi.org/10.1016/j.seppur.2024.126424,Separation and Purification Technology,middle,copper diamond composite,1,0,8
G. Milluzzo,0000-0001-5110-0659,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",academic,IT,SiC free-standing membrane for X-ray intensity monitoring in synchrotron radiation beamlines,2024,https://doi.org/10.1107/s1600577524010646,Journal of Synchrotron Radiation,middle,diamond thermal conductivity substrate,1,0,8
Gaetano Sequenzia,0000-0002-6063-2830,University of Catania,academic,IT,Effects of the pin-fins cooler roughness on the thermo-fluid dynamics performance of a SiC power module,2024,https://doi.org/10.1016/j.ijft.2024.100609,International Journal of Thermofluids,middle,power module baseplate thermal,1,0,8
Gaofei Zhi,,University of Science and Technology of China,academic,CN,Impact of eliminating ungated access regions on DC and thermal performance of GaN-based MIS-HEMT,2024,https://doi.org/10.1088/1361-6641/ad4a2e,Semiconductor Science and Technology,middle,GaN HEMT thermal management,1,0,8
Gaoming Li,0000-0001-9988-6427,Xi'an Jiaotong University,academic,CN,Study of photoinduced nonthermal melting of 4H-SiC under femtosecond pulse laser irradiation based on time-dependent density functional theory simulations,2024,https://doi.org/10.1063/5.0221305,Journal of Applied Physics,middle,diamond thermal conductivity substrate,1,0,8
Genqiang Chen,0000-0001-8388-6828,Xi'an Jiaotong University,academic,CN,Numerical investigation of diamond complementary logic integrated circuits,2024,https://doi.org/10.1016/j.diamond.2024.111460,Diamond and Related Materials,middle,GaN diamond thermal,1,0,8
Genquan Han,0000-0001-5140-4150,Xidian University,academic,CN,Thermal Transport Properties of β-Ga<sub>2</sub>O<sub>3</sub> Thin Films on Si and SiC Substrates Fabricated by an Ion-Cutting Process,2024,https://doi.org/10.1021/acsaelm.3c01614,ACS Applied Electronic Materials,middle,diamond thermal conductivity substrate,1,0,8
Genquan Han,,Xidian University,academic,CN,Extremely Low Thermal Resistance of β-Ga <sub>2</sub> O <sub>3</sub> MOSFETs by Co-integrated Design of Substrate Engineering and Device Packaging,2024,https://doi.org/10.1021/acsami.4c08074,ACS Applied Materials & Interfaces,middle,wide bandgap power device packaging,1,0,8
Genzhuang Li,0000-0002-6354-2005,Shenzhen University,academic,CN,Effect of hydrogen flow rate on the plasma state and quality of diamond crystals grown by MPCVD,2024,https://doi.org/10.1016/j.mssp.2024.108884,Materials Science in Semiconductor Processing,middle,single crystal diamond MPCVD,1,0,8
Guangyu Wang,0009-0005-1423-0303,Chongqing University of Posts and Telecommunications,academic,CN,Diamond-on-Si IGBT With Ultrahigh Breakdown Voltage and On-State Current,2024,https://doi.org/10.1109/ted.2024.3450436,IEEE Transactions on Electron Devices,middle,diamond heat spreader,1,0,8
Guo Chong,,,unknown,,High-concentration diamond nitrogen vacancy color center fabricated by microwave plasma chemical vapor deposition and its properties,2024,https://doi.org/10.7498/aps.74.20241438,Acta Physica Sinica,middle,single crystal diamond MPCVD,1,0,8
Guokai ZHANG,,,unknown,,High-concentration diamond nitrogen vacancy color center fabricated by microwave plasma chemical vapor deposition and its properties,2024,https://doi.org/10.7498/aps.74.20241438,Acta Physica Sinica,middle,single crystal diamond MPCVD,1,0,8
Guoqing Chang,0000-0003-1180-3127,Nanyang Technological University,academic,SG,Significantly Enhanced Interfacial Thermal Conductance across GaN/Diamond Interfaces Utilizing Al<sub><i>x</i></sub>Ga<sub>1–<i>x</i></sub>N as a Phonon Bridge,2024,https://doi.org/10.1021/acsami.4c13702,ACS Applied Materials & Interfaces,middle,GaN diamond thermal,1,0,8
Gökçe Evren,,Türkisch-Deutsche Universität,academic,TR,Enhanced interface structure of electroformed copper/diamond composites for thermal management applications,2024,https://doi.org/10.1515/mt-2023-0236,Materials Testing,middle,copper diamond composite,1,0,8
Habib Ahmad,0000-0002-3681-7245,Georgia Institute of Technology,academic,US,Ion irradiation induced crystalline disorder accelerates interfacial phonon conversion and reduces thermal boundary resistance,2024,https://doi.org/10.1103/physrevb.109.165421,Physical review. B./Physical review. B,middle,thermal boundary resistance GaN,1,0,8
Haidong He,0000-0002-0260-9798,Soochow University,academic,CN,Numerical simulation and experimental investigation on heat transfer and hydraulic characteristics of rectangular microchannel heat sinks using high thermal conductivity diamond/copper composites,2024,https://doi.org/10.1016/j.diamond.2024.111371,Diamond and Related Materials,middle,copper diamond composite,1,0,8
Haifeng Kong,,Hubei University of Arts and Science,academic,CN,Fatigue Propagation Analysis of Crack Failure in High-Power IGBT Solder Based on Multiphysics Coupling Model and XFEM,2024,https://doi.org/10.1109/tmag.2024.3496913,IEEE Transactions on Magnetics,middle,IGBT module thermal fatigue,1,0,8
Haihua Wu,0000-0003-0295-1822,Beijing Academy of Quantum Information Sciences,academic,CN,Indium-Based Flip-Chip Interconnection by Electroplating Method for Superconducting Quantum 3D Integration Architecture,2024,https://doi.org/10.1109/led.2024.3441615,IEEE Electron Device Letters,middle,chiplet package thermal,1,0,8
Hailong Zhang,0000-0003-3705-5358,University of Science and Technology Beijing,academic,CN,Enhancing interfacial heat conduction in diamond-reinforced copper composites with boron carbide interlayers for thermal management,2024,https://doi.org/10.1016/j.compositesb.2024.111871,Composites Part B Engineering,middle,copper diamond composite,1,0,8
Haitao Zhang,0000-0003-0613-9276,Nanchang University,academic,CN,Thermal analysis of GaN HEMTs using nongray multi-speed phonon lattice Boltzmann method under Joule heating effect,2024,https://doi.org/10.1016/j.mejo.2024.106366,Microelectronics Journal,middle,GaN HEMT thermal management,1,0,8
Han Wang,0000-0001-5121-3362,University of Hong Kong,academic,HK,Improvement of the Thermal Performance of the GaN-on-Si Microwave High-Electron-Mobility Transistors by Introducing a GaN-on-Insulator Structure,2024,https://doi.org/10.3390/mi15121525,Micromachines,middle,diamond thermal conductivity substrate,1,0,8
Hanbing Li,0009-0006-5775-9095,Chongqing University,academic,CN,Corrosion inhibition of Ga-based thermal interface materials with Ni coating on Cu substrate,2024,https://doi.org/10.1016/j.surfcoat.2024.131286,Surface and Coatings Technology,middle,diamond thermal conductivity substrate,1,0,8
Hanghai Du,0000-0002-9609-9919,Xidian University,academic,CN,Improvement of the Thermal Performance of the GaN-on-Si Microwave High-Electron-Mobility Transistors by Introducing a GaN-on-Insulator Structure,2024,https://doi.org/10.3390/mi15121525,Micromachines,middle,diamond thermal conductivity substrate,1,0,8
Hao Lu,0000-0002-3189-7864,Xidian University,academic,CN,Enhancing thermal dissipation ability and electrical performance in GaN-on-GaN HEMTs through stepped-carbon buffer design,2024,https://doi.org/10.1063/5.0243152,Applied Physics Letters,middle,GaN HEMT thermal management,1,0,8
Hao Pan,0009-0001-2472-2628,Harbin Institute of Technology,academic,CN,"Low-Temperature Direct Bonding of Sputtered Nanocrystalline Ag Film for Power Electronic Packaging: Bonding Mechanism, Thermal Characteristics, and Reliability",2024,https://doi.org/10.1109/tpel.2024.3368666,IEEE Transactions on Power Electronics,middle,die attach thermal resistance,1,0,8
Haochen Zhang,0000-0001-7664-9074,University of Science and Technology of China,academic,CN,Deep learning-based data processing method for transient thermoreflectance measurements,2024,https://doi.org/10.1063/5.0192164,Journal of Applied Physics,middle,GaN diamond thermal,1,0,8
Haoran Qie,0000-0003-0099-3711,University of Science and Technology of China,academic,CN,Impact of eliminating ungated access regions on DC and thermal performance of GaN-based MIS-HEMT,2024,https://doi.org/10.1088/1361-6641/ad4a2e,Semiconductor Science and Technology,middle,GaN HEMT thermal management,1,0,8
Haoxiang Ma,0000-0002-0045-8623,Chinese Academy of Sciences,academic,CN,Development of Silver Paste With High Sintering Driving Force for Reliable Packaging of Power Electronics,2024,https://doi.org/10.1109/tcpmt.2023.3347250,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,wide bandgap power device packaging,1,0,8
